,CODE POSTAL,geom_x_y,NOM DE LA COMMUNE
15342,4700,"43.9319005392,5.88421838797",LA BRILLANNE
15343,4000,"44.0908723554,6.23590323452",DIGNE LES BAINS
15344,4000,"44.1971990157,6.32157607452",LA JAVIE
15345,4530,"44.4730642294,6.81114702697",MEYRONNES
15346,4110,"43.8452930923,5.65023560321",MONTJUSTIN
15347,4170,"43.9713301406,6.50149712225",ST ANDRE LES ALPES
15348,4300,"43.900642071,5.801542403",ST MAIME
15349,4800,"43.7774768739,5.96250175121",ST MARTIN DE BROMES
15350,5500,"44.6575269333,6.14755068818",BUISSARD
15351,5500,"44.7485743408,6.04728565137",LES COSTES
15352,5200,"44.5804294908,6.47559298927",EMBRUN
15353,5350,"44.7166553487,6.89190806069",MOLINES EN QUEYRAS
15354,5700,"44.4149343324,5.66992087691",MONTCLUS
15355,5150,"44.399871954,5.46146531817",ROSANS
15356,6440,"43.7934680936,7.36033477624",BLAUSASC
15357,6480,"43.6871701387,7.09773643833",LA COLLE SUR LOUP
15358,6440,"43.8339717674,7.36565804143",L ESCARENE
15359,6510,"43.8424232733,7.09342755196",LES FERRES
15360,6520,"43.655639428,6.93190508233",GRASSE
15361,6250,"43.5961410556,7.00129444919",MOUGINS
15362,6550,"43.5849092456,6.95049794824",LA ROQUETTE SUR SIAGNE
15363,6670,"43.8332735566,7.20466243305",LA ROQUETTE SUR VAR
15364,6470,"44.1494414084,6.74588335024",ST MARTIN D ENTRAUNES
15365,6750,"43.7942044466,6.71003568639",VALDEROURE
15366,6220,"43.5766472999,7.05836612893",VALLAURIS
15367,6450,"44.0413364561,7.23918508448",VENANSON
15368,7160,"44.8885328213,4.39242968382",ACCONS
15369,7340,"45.2767867383,4.79826211581",CHAMPAGNE
15370,7320,"45.0660987902,4.39288168953",DEVESSET
15371,7310,"44.9864739922,4.3441511813",INTRES
15372,7110,"44.5725478202,4.24633374271",JOANNAS
15373,7120,"44.4680870605,4.31105082566",LABEAUME
15374,7530,"44.8006451695,4.28759440522",LACHAMP RAPHAEL
15375,48250,"44.6207258816,3.91933819175",LAVEYRUNE
15376,7530,"44.8068921216,4.34184721755",MEZILHAC
15377,7170,"44.5960574224,4.49616494242",MIRABEL
15378,7370,"45.1631858608,4.79658585866",OZON
15379,7000,"44.7225391147,4.59449538667",PRIVAS
15380,7290,"45.1922513246,4.69504598366",QUINTENAS
15381,7460,"44.3323751475,4.15520621175",ST PAUL LE JEUNE
15382,7130,"44.9410716967,4.82459034307",ST PERAY
15383,7270,"44.9471894695,4.50107572096",ST PRIX
15384,7400,"44.5432149708,4.66470569343",LE TEIL
15385,7240,"44.9051558168,4.64438568731",VERNOUX EN VIVARAIS
15386,7690,"45.2257853403,4.59519658449",VILLEVOCANCE
15387,8190,"49.473325858,4.12377173054",ASFELD
15388,8240,"49.526668904,4.93724494551",LA BERLIERE
15389,8200,"49.7607573258,5.02411858823",LA CHAPELLE
15390,8250,"49.2790366403,4.95238223114",CHATEL CHEHERY
15391,8600,"50.0894618864,4.78296461056",HAM SUR MEUSE
15392,8270,"49.6051538292,4.32575291795",JUSTINE HERBIGNY
15393,8150,"49.7757948758,4.38773514062",LOGNY BOGNY
15394,8350,"49.6588347678,4.9300445508",NOYERS PONT MAUGIS
15395,8370,"49.6363781013,5.27519284704",PUILLY ET CHARBEAUX
15396,8400,"49.4054549894,4.58222403304",QUILLY
15397,8090,"49.7992413246,4.63988652343",TOURNES
15398,8160,"49.6036580688,4.79161432829",VENDRESSE
15399,8440,"49.7320421095,4.82406160373",VIVIER AU COURT
15400,9300,"42.9097070011,1.90052351136",L AIGUILLON
15401,9200,"42.8984884142,1.12940450041",ALOS
15402,9460,"42.6901417235,2.03778896431",ARTIGUES
15403,9400,"42.8795852019,1.56719798954",BEDEILHAC ET AYNAT
15404,9400,"42.8628959409,1.61987890527",BOMPAS
15405,9500,"43.0932624655,1.93968174187",CAZALS DES BAYLES
15406,9600,"43.0256431764,1.79296928754",DUN
15407,9190,"43.0372259317,1.13491653966",GAJAN
15408,9220,"42.7879303453,1.54250853578",ILLIER ET LARAMADE
15409,9310,"42.7686691724,1.64646916937",LARCAT
15410,9250,"42.7985041105,1.78455165815",LORDAT
15411,9250,"42.7200086673,1.74308334552",LUZENAC
15412,9350,"43.1823470835,1.3078528703",MERAS
15413,9120,"43.0757579679,1.49683578194",MONTEGUT PLANTAUREL
15414,9000,"42.9040427071,1.60501449774",MONTOULIEU
15415,9400,"42.822281281,1.64644484913",ORNOLAC USSAT LES BAINS
15416,9320,"42.8356989476,1.38584993584",LE PORT
15417,9130,"43.1922641286,1.34376526117",SIEURAS
15418,9110,"42.7441981533,1.88816623684",SORGEAT
15419,9310,"42.8060735388,1.69239160264",VERDUN
15420,10500,"48.4499267207,4.45503670756",BETIGNICOURT
15421,10140,"48.1758848753,4.47296130877",BEUREY
15422,10500,"48.4152756334,4.66162028772",EPOTHEMONT
15423,10280,"48.4502459762,3.96773143034",RILLY STE SYRE
15424,10800,"48.2745172927,4.10297688057",ST JULIEN LES VILLAS
15425,10410,"48.2913084954,4.13302448391",ST PARRES AUX TERTRES
15426,10700,"48.6427112307,4.01781744354",SALON
15427,10000,"48.2967099637,4.07827967525",TROYES
15428,10210,"48.0300363367,4.05312999836",TURGY
15429,10150,"48.3723387031,4.12583904396",VAILLY
15430,10210,"48.0188179751,4.01889408699",VANLAY
15431,10800,"48.2017413737,4.08326296474",VILLEMEREUIL
15432,10400,"48.5495270783,3.60717347149",LA VILLENEUVE AU CHATELOT
15433,10800,"48.1675453288,4.08980540279",VILLY LE BOIS
15434,11110,"43.247330951,3.05926886129",COURSAN
15435,11190,"42.8630454111,2.46622412753",CUBIERES SUR CINOBLE
15436,11590,"43.2578013318,3.00547549948",CUXAC D AUDE
15437,11360,"42.9976164909,2.81275011537",DURBAN CORBIERES
15438,11700,"43.1679703026,2.68609403746",FONTCOUVERTE
15439,11410,"43.3362096434,1.78856389792",GOURVIEILLE
15440,11420,"43.1655958394,1.86743843652",LAFAGE
15441,11300,"43.0965194461,2.17010023085",LAURAGUEL
15442,11330,"42.9160146126,2.55792629782",MASSAC
15443,11700,"43.1727610204,2.64604983695",MOUX
15444,11250,"43.0789376145,2.33839378811",ST HILAIRE
15445,11400,"43.3828691726,1.95497022333",TREVILLE
15446,11230,"43.0557381475,1.96306629097",TREZIERS
15447,11610,"43.275168057,2.28232242512",VENTENAC CABARDES
15448,11250,"43.1202007028,2.32860736272",VERZEILLE
15449,11250,"43.0558531373,2.33940629653",VILLEBAZY
15450,12490,"44.0105483436,3.05634130776",LA BASTIDE PRADINES
15451,12220,"44.5034642584,2.17991482623",GALGAN
15452,12150,"44.3501956494,3.02471376727",LAPANOUSE
15453,12490,"44.100139359,2.90415727953",MONTJAUX
15454,12400,"43.8651798638,2.83361605924",MONTLAUR
15455,12270,"44.211295506,1.96305922109",NAJAC
15456,12520,"44.1486388779,3.11148254471",PAULHE
15457,12780,"44.2231129382,2.98202907949",ST LEONS
15458,12400,"43.8998471678,2.93585871543",VERSOLS ET LAPEYRE
15459,13200,"43.5468692378,4.66215642574",ARLES
15460,13450,"43.6142225937,5.04474558898",GRANS
15461,13370,"43.7285832667,5.18297726548",MALLEMORT
15462,13117,"43.3798920489,5.04945402314",MARTIGUES
15463,13640,"43.7176409517,5.30157633559",LA ROQUE D ANTHERON
15464,14240,"49.1129887811,-0.690829418472",ANCTOVILLE
15465,14260,"49.0338854492,-0.620210148364",BAUQUAY
15466,14610,"49.2341225093,-0.437898319221",CAIRON
15467,14260,"48.98135248,-0.58496345565",CAMPANDRE VALCONGRAIN
15468,14270,"49.086293057,-0.120979196135",CESNY AUX VIGNES
15469,14440,"49.2876312473,-0.354257196415",CRESSERONS
15470,14440,"49.2895943056,-0.39232887843",DOUVRES LA DELIVRANDE
15471,14340,"49.21417643,0.0234847434149",BEAUFOUR DRUVAL
15472,14210,"49.0940016709,-0.501372307136",EVRECY
15473,14700,"48.8957800281,-0.193401711782",FALAISE
15474,14380,"48.7918183256,-1.06068857386",LE GAST
15475,14170,"49.0222258456,-0.0030449548537",HIEVILLE
15476,14380,"48.8801018014,-0.972914180513",LE MESNIL ROBERT
15477,14130,"49.2595243271,0.261073976764",LE MESNIL SUR BLANGY
15478,14400,"49.2368440133,-0.647728935836",NONANT
15479,14220,"49.0248508277,-0.488986897039",OUFFIERES
15480,14590,"49.1654776443,0.340440661375",OUILLY DU HOULEY
15481,14500,"48.8267613204,-0.836960451695",ROULLOURS
15482,14340,"49.1862090569,0.0220779097884",RUMESNIL
15483,14710,"49.3577049946,-0.876012116729",ST LAURENT SUR MER
15484,14140,"49.0160717183,0.199515257042",STE MARGUERITE DES LOGES
15485,14140,"49.0317121496,0.124167790757",ST MARTIN DU MESNIL OURY
15486,14950,"49.292775444,0.0372567744774",ST PIERRE AZIF
15487,14490,"49.2271134585,-0.819798634317",LE TRONQUAY
15488,14190,"49.025159713,-0.29441724721",URVILLE
15489,14400,"49.2615529375,-0.627652636172",VAUX SUR SEULLES
15490,15400,"45.2155092221,2.64103296391",COLLANDRES
15491,15320,"44.9363678858,3.14345152818",FAVEROLLES
15492,15250,"45.0074931721,2.47840612613",MARMANHAC
15493,15380,"45.2336429755,2.47256542244",MOUSSAGES
15494,15290,"44.8599842405,2.18842696551",ROUMEGOUX
15495,15150,"45.0097901662,2.2880455218",ST VICTOR
15496,15240,"45.3075112596,2.44172378671",SAUVAT
15497,15100,"45.0897253064,3.26165456011",SOULAGES
15498,16300,"45.5581634832,-0.224518438236",AMBLEVILLE
15499,16480,"45.3484001611,-0.00433406647489",CHATIGNAC
15500,16380,"45.6453528845,0.364874391871",CHAZELLES
15501,16100,"45.6962326551,-0.33507941815",COGNAC
15502,16460,"45.9318430742,0.288257076109",COUTURE
15503,16230,"45.9129011037,0.174854978046",FONTENILLE
15504,16120,"45.5127200885,-0.0639782676163",LADIVILLE
15505,16310,"45.8150582723,0.6446900761",LESIGNAC DURAND
15506,16440,"45.5576008503,0.122197442928",MOUTHIERS SUR BOEME
15507,16110,"45.67389958,0.346548387034",PRANZAC
15508,16200,"45.7367542144,-0.249443713353",REPARSAC
15509,16320,"45.4565998165,0.238466664692",RONSENAC
15510,16190,"45.4047927115,0.171291549718",ST AMANT DE MONTMOREAU
15511,16170,"45.7363123323,-0.00546098740035",ST AMANT DE NOUERE
15512,16700,"45.9521446438,0.312520807637",ST GOURSON
15513,16240,"46.0118055338,0.0886198122699",VILLEFAGNAN
15514,17440,"46.134271716,-1.11454913295",AYTRE
15515,17490,"45.9171649237,-0.164856392968",BAZAUGES
15516,17360,"45.1918411913,-0.0719487146419",BOSCAMNANT
15517,17120,"45.4989856627,-0.760479056948",BOUTENAC TOUVENT
15518,17100,"45.7030914699,-0.563571541525",COURCOURY
15519,17100,"45.8077681995,-0.578258177424",LE DOUHET
15520,17540,"46.1876266957,-0.870885218413",LE GUE D ALLERE
15521,17220,"46.1214512061,-1.07142455217",LA JARNE
15522,17160,"45.8637317103,-0.314996278369",MATHA
15523,17540,"46.2376314923,-0.92874328241",NUAILLE D AUNIS
15524,17380,"45.9970417081,-0.740341875161",ST CREPIN
15525,17400,"45.9427172637,-0.519834100838",ST JEAN D ANGELY
15526,17500,"45.4834294949,-0.400908784367",ST MAURICE DE TAVERNOLE
15527,17330,"46.0285452845,-0.444536284605",ST PIERRE DE L ISLE
15528,17310,"45.9396931461,-1.30530935595",ST PIERRE D OLERON
15529,17500,"45.410900172,-0.452211214542",ST SIMON DE BORDES
15530,17390,"45.7595222262,-1.19070707014",LA TREMBLADE
15531,17250,"45.8908313129,-0.845996319512",LA VALLEE
15532,17230,"46.2434012234,-1.07321328867",VILLEDOUX
15533,17730,"45.9419529118,-1.07230587054",PORT DES BARQUES
15534,18370,"46.6084346256,2.2100404185",BEDDES
15535,18300,"47.3043105708,2.74787668704",CREZANCY EN SANCERRE
15536,18600,"46.83317184,2.80822119538",GIVARDON
15537,18140,"47.2059415173,2.8120139",GROISES
15538,18800,"47.1164919396,2.73659516033",GRON
15539,18130,"46.8513776331,2.55606472439",PARNAY
15540,18290,"47.0315698276,2.08940222035",POISIEUX
15541,18170,"46.6725219424,2.17463233251",REZAY
15542,18130,"46.9659233978,2.59474797116",VORNAY
15543,19120,"44.9804416467,1.86889705524",ALTILLAC
15544,19310,"45.2543308546,1.32442831194",AYEN
15545,19500,"45.0661814484,1.65335823441",COLLONGES LA ROUGE
15546,19350,"45.3604032352,1.33771562463",CONCEZE
15547,19150,"45.2408229294,1.89882225318",ESPAGNAC
15548,19190,"45.1054780025,1.79311643807",MENOIRE
15549,19460,"45.3149479371,1.75065002598",NAVES
15550,19500,"45.0401470821,1.6412703898",SAILLAC
15551,19210,"45.4551252981,1.27792315725",ST ELOY LES TUILERIES
15552,19220,"45.1239920937,2.1459890004",ST JULIEN AUX BOIS
15553,19320,"45.2494070918,1.96891800713",ST PARDOUX LA CROISILLE
15554,19250,"45.613289994,2.14152354992",ST SULPICE LES BOIS
15555,19170,"45.6453715634,1.93016871499",TOY VIAM
15556,19000,"45.2731516999,1.76313875655",TULLE
15557,21500,"47.5619563649,4.25784537484",ATHIE
15558,21340,"46.9901330844,4.68217029734",BAUBIGNY
15559,21350,"47.3555109503,4.49612543597",BEURIZOT
15560,21430,"47.1724443227,4.27604243318",BRAZEY EN MORVAN
15561,21440,"47.5252827866,4.7394570164",CHANCEAUX
15562,21140,"47.4334660182,4.42062588907",CHARIGNY
15563,21270,"47.3029215077,5.30975861654",CIREY LES PONTAILLER
15564,21510,"47.6074344727,4.83509767429",ECHALOT
15565,21500,"47.7014131668,4.44028509951",ETAIS
15566,21610,"47.502916038,5.36176306939",FONTENELLE
15567,21150,"47.5585918408,4.40554023735",GRIGNON
15568,21310,"47.3813252899,5.24751740638",MAGNY ST MEDARD
15569,21110,"47.2739632759,5.17279163884",MAGNY SUR TILLE
15570,21350,"47.4053843394,4.49597262896",MARCILLY ET DRACY
15571,21190,"47.0605876593,4.73091558724",MAVILLY MANDELOT
15572,21120,"47.5393714062,4.92171403878",MOLOY
15573,21220,"47.1999076803,4.96207733314",MOREY ST DENIS
15574,21400,"47.9206276016,4.62892350243",MOSSON
15575,21150,"47.5214378007,4.44456513",MUSSY LA FOSSE
15576,21390,"47.3809368143,4.35907058516",NAN SOUS THIL
15577,21220,"47.1883731781,4.89680427712",REULLE VERGY
15578,21530,"47.3721000365,4.12417498472",ST GERMAIN DE MODEON
15579,21310,"47.3481781981,5.31468752935",TROCHERES
15580,21190,"46.9995837009,4.78217107692",VOLNAY
15581,22330,"48.2937312654,-2.52246803693",COLLINEE
15582,22580,"48.7099285646,-2.96884384171",LANLOUP
15583,22200,"48.5816215935,-3.07507907802",LE MERZER
15584,22720,"48.4414674679,-3.12592291873",PLESIDY
15585,22260,"48.7006441281,-3.10832259045",QUEMPER GUEZENNEC
15586,22600,"48.1383637671,-2.70188479455",ST BARNABE
15587,22350,"48.266340555,-2.17849741496",ST JOUAN DE L ISLE
15588,22300,"48.6744448926,-3.5570602946",ST MICHEL EN GREVE
15589,22570,"48.2777505103,-3.11474670653",ST IGEAUX
15590,22300,"48.7075368111,-3.56441252563",TREDREZ LOCQUEMEAU
15591,22600,"48.2160142902,-2.80698312231",TREVE
15592,22660,"48.8121355763,-3.34499178706",TREVOU TREGUIGNEC
15593,22460,"48.2806260052,-2.84761696775",UZEL
15594,23260,"45.7647646424,2.28346440159",BEISSAT
15595,23400,"46.0023571531,1.754330245",BOSMOREAU LES MINES
15596,23200,"46.0038432661,2.25085603328",BOSROGER
15597,23430,"46.0069474646,1.62547774124",CHATELUS LE MARCHEIX
15598,23220,"46.3666691845,1.87647741216",LINARD
15599,23420,"45.9084057409,2.49421673584",MERINCHAL
15600,23350,"46.4236220738,1.96158183611",NOUZIERS
15601,23700,"46.0578019066,2.49617686559",ROUGNAT
15602,23190,"46.0560109698,2.33476198361",LA SERRE BUSSIERE VIEILLE
15603,23500,"45.8360016114,2.27335627417",ST GEORGES NIGREMONT
15604,23260,"45.8887496199,2.37555654665",ST ORADOUX PRES CROCQ
15605,23600,"46.3319366836,2.21828718051",ST SILVAIN BAS LE ROC
15606,23170,"46.2641701184,2.34076152374",VERNEIGES
15607,23340,"45.7327546531,1.89245043112",LA VILLEDIEU
15608,24480,"44.861392005,0.874642007489",ALLES SUR DORDOGNE
15609,24540,"44.6225958112,0.874123602504",BIRON
15610,24310,"45.360114867,0.65590360604",BRANTOME
15611,24430,"45.1270017517,0.642895051046",COURSAC
15612,24300,"45.5207501374,0.580509528779",LUSSAS ET NONTRONNEAU
15613,24440,"44.7795909631,0.692501614089",MONSAC
15614,24440,"44.7585180837,0.874945849363",MONTFERRAND DU PERIGORD
15615,24270,"45.4219045977,1.22669113048",PAYZAC
15616,24500,"44.729700474,0.490342737888",SADILLAC
15617,24460,"45.324593189,0.78971362781",ST FRONT D ALEMPS
15618,24310,"45.3610424425,0.584494313676",ST JULIEN DE BOURDEILLES
15619,24400,"45.0589553311,0.323281642748",ST MARTIN L ASTIER
15620,24400,"45.0913598278,0.274915293207",ST MICHEL DE DOUBLE
15621,24530,"45.4239359504,0.665300930124",ST PANCRACE
15622,24700,"44.9555652213,0.179456869496",ST REMY
15623,24500,"44.7349910503,0.462492025992",SINGLEYRAC
15624,24620,"44.9766760202,1.14965103627",TAMNIES
15625,24120,"45.1181463598,1.29916463367",TERRASSON LAVILLEDIEU
15626,24240,"44.7458412342,0.354889717281",THENAC
15627,25870,"47.3292152038,6.04469587885",BONNAY
15628,25620,"47.1355321149,6.17078495544",BONNEVAUX LE PRIEURE
15629,25550,"47.5064924582,6.7452490029",DUNG
15630,25580,"47.1065731832,6.22362576213",DURNES
15631,25110,"47.3463250363,6.30460689266",GROSBOIS
15632,25430,"47.3380513604,6.55949907645",ORVE
15633,25390,"47.1838898249,6.54689658239",PLAIMBOIS VENNES
15634,25170,"47.2745847308,5.83450368861",RECOLOGNE
15635,25110,"47.4134765055,6.36658431781",RILLANS
15636,25240,"46.7329359308,6.18194952328",RONDEFONTAINE
15637,25170,"47.2827813349,5.8036207849",RUFFEY LE CHATEAU
15638,25270,"46.9757494238,6.17849639031",SEPTFONTAINES
15639,26150,"44.7024063065,5.38335100127",AIX EN DIOIS
15640,26260,"45.1829648207,4.99799784463",BATHERNAY
15641,26150,"44.8119455812,5.38565949855",CHAMALOC
15642,26300,"45.0109934947,5.09724548894",CHATUZANGE LE GOUBET
15643,26600,"45.1267358937,4.8356936988",EROME
15644,26400,"44.6168821671,5.07198362932",FRANCILLON SUR ROUBION
15645,26220,"44.5484783973,5.13762227553",ORCINAS
15646,26340,"44.6368369642,5.32049274034",PENNES LE SEC
15647,26310,"44.5978410842,5.41795435334",POYOLS
15648,26260,"45.1260127512,4.98461565912",ST DONAT SUR L HERBASSE
15649,26110,"44.3303880901,5.37614176075",ST SAUVEUR GOUVERNET
15650,26400,"44.6375234986,5.02542323659",SOYANS
15651,26390,"45.2159447789,5.01614531458",TERSANNE
15652,26230,"44.420602445,4.81063104822",VALAURIE
15653,27180,"48.9939471399,1.05509802791",AULNAY SUR ITON
15654,27490,"49.1004320886,1.2947778203",AUTHEUIL AUTHOUILLET
15655,27370,"49.2389327797,0.975785168185",LE BEC THOMAS
15656,51330,"48.8516215288,4.83179693678",VERNANCOURT
15657,51270,"48.8323336586,3.79579692713",VILLEVENARD
15658,52230,"48.4562339315,5.27698051622",AINGOULAINCOURT
15659,52110,"48.3492116853,4.91356584892",ARNANCOURT
15660,52240,"48.1158167981,5.53260787357",AUDELONCOURT
15661,52160,"47.6942815153,5.08168973131",VALS DES TILLES
15662,52240,"48.1137318112,5.49168449746",CLEFMONT
15663,52000,"48.1420892135,5.14324861233",CONDES
15664,52300,"48.4941454945,5.26283262819",EFFINCOURT
15665,52410,"48.5782674919,5.02966764311",EURVILLE BIENVILLE
15666,52500,"47.6965919672,5.68100859574",FARINCOURT
15667,52250,"47.7865880267,5.24538753249",FLAGEY
15668,52300,"48.4008313761,5.13453844457",FRONVILLE
15669,52500,"47.7074669217,5.49441820553",GRENANT
15670,52700,"48.3053380759,5.49239986278",LAFAUCHE
15671,52330,"48.1629805805,4.9339217846",LAVILLENEUVE AU ROI
15672,52190,"47.7280758728,5.21503608334",LEUCHEY
15673,52300,"48.4374300268,5.07195448796",NOMECOURT
15674,52230,"48.4239473612,5.21581768919",POISSONS
15675,52600,"47.7413650111,5.45056321037",RIVIERES LE BOIS
15676,52320,"48.328615744,5.07589658302",ROUECOURT
15677,52500,"47.8099540801,5.57305964854",ROUGEUX
15678,52230,"48.4947761197,5.32100791464",SAUDRON
15679,52130,"48.4691630131,4.96829847611",VAUX SUR BLAISE
15680,52400,"47.8788477448,5.76399198551",VOISEY
15681,53800,"47.7725380187,-0.978568477474",LA BOISSIERE
15682,53380,"48.1972333653,-1.04159689946",LA CROIXILLE
15683,53640,"48.3894551796,-0.46306709899",LE HORPS
15684,53400,"47.8279468794,-0.899677522032",POMMERIEUX
15685,53360,"47.8831198696,-0.854685550737",SIMPLE
15686,53250,"48.4031461586,-0.264153409415",VILLEPAIL
15687,54890,"49.0159045252,5.99755026725",BAYONVILLE SUR MAD
15688,54115,"48.3785491656,5.97284907185",BEUVEZIN
15689,54930,"48.3707663422,6.10733218681",BOUZANVILLE
15690,54610,"48.8164658679,6.21836030059",BRATTE
15691,54540,"48.523168625,6.921302703",BREMENIL
15692,54280,"48.7740484006,6.35487375911",BRIN SUR SEILLE
15693,54290,"48.4692546468,6.36462739875",FROVILLE
15694,54800,"49.2444148346,5.76236135673",GONDRECOURT AIX
15695,54113,"48.6248391973,5.87737525004",GYE
15696,54740,"48.5057667643,6.18685411561",LEMAINVILLE
15697,54450,"48.5513307344,6.71800139721",OGEVILLER
15698,54450,"48.5988717503,6.74314976627",REILLON
15699,54200,"48.7851184202,5.8221072138",ROYAUMEIX
15700,54260,"49.4555490143,5.48860106808",ST JEAN LES LONGUYON
15701,54830,"48.459608902,6.51664977219",SERANVILLE
15702,54115,"48.4447902824,6.03226525963",THOREY LYAUTEY
15703,54385,"48.8028930871,5.94555829148",TREMBLECOURT
15704,54115,"48.4246792766,5.99150166147",VANDELEVILLE
15705,54990,"48.5619591921,6.09070968141",XEUILLEY
15706,55120,"49.1557767788,5.09477198919",AUBREVILLE
15707,55300,"48.9532610217,5.48371239858",BANNONCOURT
15708,55700,"49.451925219,5.11758186646",BEAUCLAIR
15709,55160,"49.0904854762,5.56470845413",BONZEE
15710,55120,"49.1207632255,5.14345539293",BRABANT EN ARGONNE
15711,55260,"48.846916203,5.27496200343",ERIZE LA BRULEE
15712,55500,"48.7418948425,5.41343354401",ERNEVILLE AUX BOIS
15713,55110,"49.3664401834,5.24637974366",FONTAINES ST CLAIR
15714,55500,"48.631196437,5.25056095689",FOUCHERES AUX BOIS
15715,55160,"49.1009729702,5.63355600212",FRESNES EN WOEVRE
15716,55160,"49.1308317869,5.56071907553",RONVAUX
15717,55500,"48.6897973515,5.46044345308",SAULVAUX
15718,55160,"49.0735769232,5.65335195591",SAULX LES CHAMPLON
15719,55600,"49.5661986662,5.4256255311",THONNE LA LONG
15720,55160,"49.0794988181,5.61218881526",TRESAUVAUX
